timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
686706462,686704036,46.94750377028496,8.712517179056421,1567.4447,1614.3538,0.0,0.7200514,2.319712,nan,2,242,0,0
686905788,686903905,46.947499135774166,8.712510803304145,1567.4746,1614.3864,0.0,0.7200618,2.319712,nan,2,6,0,0
687105673,687103774,46.94749408179207,8.712503722775214,1567.5062,1614.4207,0.0,0.7200697,2.319712,nan,2,25,0,0
687306062,687303643,46.947488588658445,8.712495907468771,1567.5388,1614.4558,0.0,0.72007614,2.319712,nan,2,44,0,0
687504929,687503513,46.94748264526051,8.71248732876596,1567.571,1614.4893,0.0,0.72175276,2.3200827,nan,2,64,0,0
687705322,687703382,46.947476223380015,8.712477998125097,1567.6018,1614.5237,0.0,0.72007585,2.3197107,nan,2,83,0,0
687905656,687903251,46.94746929647209,8.712467831284448,1567.631,1614.555,0.0,0.7200796,2.3197112,nan,2,103,0,0
688105001,688103121,46.947461831832875,8.712456817389999,1567.6547,1614.5808,0.0,0.7200832,2.319712,nan,2,123,0,0
688304815,688302990,46.94745382415101,8.7124449387784,1567.677,1614.6051,0.0,0.7200859,2.3197126,nan,2,143,0,0
688505207,688502860,46.94744522321664,8.71243215748418,1567.7017,1614.632,0.0,0.7200891,2.3197134,nan,2,163,0,0
688704735,688702729,46.94743602437001,8.712418379634979,1567.726,1614.6584,0.0,0.7200825,2.3197184,nan,2,182,0,0
688904389,688902598,46.94742610490529,8.712403545192116,1567.7574,1614.692,0.0,0.720087,2.3197193,nan,2,202,0,0
689104806,689102467,46.94741541317358,8.71238756257033,1567.7959,1614.7327,0.0,0.7200937,2.3197205,nan,2,222,0,0
689304289,689302337,46.947403943016326,8.712370390362308,1567.836,1614.7751,0.0,0.7201018,2.3197217,nan,2,242,0,0
689503596,689502206,46.947391668394516,8.712352072340316,1567.8704,1614.8105,0.0,0.7218147,2.3200965,nan,2,6,0,0
689704336,689702075,46.947378594247894,8.712332664915248,1567.8937,1614.8374,0.0,0.72010034,2.3197212,nan,2,26,0,0
689903729,689901945,46.94736468406509,8.712312089367241,1567.9207,1614.8667,0.0,0.7201119,2.3197234,nan,2,46,0,0
690103323,690101815,46.94734997894453,8.712290334390929,1567.9496,1614.8969,0.0,0.72183406,2.3200996,nan,2,66,0,0
690303872,690301684,46.9473345199678,8.712267516701136,1567.9684,1614.9192,0.0,0.72012275,2.319726,nan,2,86,0,0
690502944,690501554,46.94731829914067,8.712243578257326,1567.9929,1614.945,0.0,0.7218385,2.320103,nan,2,106,0,0
690703379,690701423,46.947301384526874,8.712218666026539,1568.022,1614.9772,0.0,0.720117,2.319727,nan,2,126,0,0
690903519,690901292,46.947283621163365,8.712192669530266,1568.0449,1615.0024,0.0,0.72012115,2.3197293,nan,2,146,0,0
691103015,691101162,46.947264848340524,8.712165447786912,1568.0594,1615.0192,0.0,0.7201235,2.3197317,nan,2,165,0,0
691302813,691301031,46.94724487754327,8.712136868735719,1568.0635,1615.0254,0.0,0.7201246,2.319734,nan,2,185,0,0
691502191,691500901,46.94722350224519,8.712106731419823,1568.0614,1615.0244,0.0,0.7218411,2.3201137,nan,2,205,0,0
691702610,691700771,46.94720053473648,8.712074805334337,1568.0394,1615.0061,0.0,0.7201095,2.319736,nan,2,225,0,0
691902303,691900640,46.94717562747307,8.712040762737526,1567.9716,1614.9395,0.0,0.7218704,2.320119,nan,2,245,0,0
692102113,692100509,46.94714878256385,8.712004781531881,1567.7363,1614.7098,0.0,0.72013074,2.3197439,nan,2,8,0,0
692301945,692300379,46.947120549667915,8.711967529881916,1567.1791,1614.1594,0.0,0.7201551,2.3197503,nan,2,28,0,0
692501426,692500248,46.94709155573664,8.71192953875775,1566.288,1613.2727,0.0,0.7218657,2.3201375,nan,2,48,0,0
692701698,692700118,46.94706233316821,8.711890488696685,1565.3174,1612.3173,0.0,0.7201235,2.3197567,nan,2,68,0,0
692901756,692899987,46.94703314728373,8.711849857568888,1564.519,1611.5267,0.0,0.7201009,2.3197598,nan,2,88,0,0
693101210,693099857,46.947004248142974,8.711807947744937,1563.988,1610.9985,0.0,0.7217104,2.3201418,nan,2,108,0,0
693301628,693299727,46.9469757647762,8.711765469649478,1563.6499,1610.6677,0.0,0.7200406,2.3197582,nan,2,128,0,0
693500818,693499596,46.94694767512541,8.711722631128708,1563.4601,1610.4795,0.0,0.72160053,2.3201337,nan,2,148,0,0
693701167,693699466,46.946920054255436,8.711679777970804,1563.4185,1610.4409,0.0,0.71995306,2.319747,nan,2,168,0,0
693900972,693899335,46.94689286614466,8.711636924145608,1563.4725,1610.4955,0.0,0.71992624,2.3197415,nan,2,188,0,0
694100445,694099205,46.94686610431096,8.711594269658363,1563.5942,1610.6172,0.0,0.7215155,2.3201084,nan,2,208,0,0
694300740,694299074,46.94683954515089,8.711552394529777,1563.7412,1610.7634,0.0,0.71990365,2.319727,nan,2,228,0,0
694500169,694498944,46.94681267393699,8.711511801999963,1563.9224,1610.944,0.0,0.7215423,2.3200905,nan,2,248,0,0
694700500,694698813,46.94678524469901,8.711473017515493,1564.1067,1611.1265,0.030795269,0.7199172,2.3197105,nan,2,12,0,0
694899878,694898683,46.946756981342,8.711436148219674,1564.2499,1611.269,0.0,0.7215886,2.3200696,nan,2,32,0,0
695110181,695108546,46.94672624091977,8.71139981119521,1564.3431,1611.3607,0.0,0.72009456,2.319727,nan,2,53,0,0
695300125,695298422,46.94669729285419,8.71136939232362,1564.3934,1611.41,0.0,0.71995175,2.3196821,nan,2,72,0,0
695499457,695498291,46.94666537688138,8.711340388971246,1564.4342,1611.4504,0.0,0.721653,2.3200366,nan,2,92,0,0
695699807,695698161,46.94663197088224,8.711315334336872,1564.5126,1611.5271,0.0,0.7199783,2.3196669,nan,2,112,0,0
695900202,695898030,46.946597108075835,8.711294910542476,1564.6599,1611.6727,0.0,0.7199998,2.319662,nan,2,132,0,0
696099042,696097900,46.94656110312658,8.711279430344433,1564.8711,1611.883,0.0,0.7218298,2.320025,nan,2,152,0,0
696299414,696297769,46.94652438884818,8.711269082270121,1565.1357,1612.1447,0.0,0.7200796,2.319664,nan,2,172,0,0
696499197,696497639,46.94648733890662,8.71126380861009,1565.439,1612.4467,0.0,0.7219514,2.320037,nan,2,192,0,0
696709044,696707502,46.946448668046266,8.711263482147448,1565.7914,1612.7953,0.0,0.72030026,2.319711,nan,2,213,0,0
696908700,696907371,46.94641239099478,8.711267025157914,1566.128,1613.1296,0.0,0.7203357,2.3197224,nan,2,233,0,0
697099106,697097247,46.946378515144765,8.711272969360921,1566.4287,1613.4292,0.0,0.722,2.320075,nan,2,252,0,0
697299224,697297118,46.946343534103974,8.711281000663154,1566.7314,1613.7288,0.0,0.7202085,2.31971,nan,2,16,0,0
697498283,697496986,46.94630910074331,8.71129018382398,1567.0393,1614.0358,0.0,0.72197396,2.320107,nan,2,36,0,0
697698562,697696856,46.946275153439785,8.711299787270766,1567.3086,1614.3032,0.0,0.72191465,2.3201149,nan,2,56,0,0
697908447,697906718,46.94623977569886,8.71130964471517,1567.5006,1614.4939,0.0,0.7203147,2.3197718,nan,2,77,0,0
698108293,698106590,46.9462060966584,8.711318251127343,1567.5658,1614.5593,0.0,0.72026074,2.319772,nan,2,97,0,0
698308105,698306465,46.94617216167603,8.71132548012344,1567.4904,1614.4852,0.0,0.72019017,2.3197675,nan,2,117,0,0
698507573,698506327,46.946137709736945,8.711330265764344,1567.3234,1614.319,0.0,0.7216771,2.3201385,nan,2,137,0,0
698708039,698706196,46.946102907695206,8.711331491449272,1567.1305,1614.129,0.0,0.7200066,2.319741,nan,2,157,0,0
698907800,698906065,46.94606788673066,8.711328453653232,1566.9468,1613.947,0.0,0.7199095,2.319719,nan,2,177,0,0
699097073,699095941,46.94603461575971,8.711321507618536,1566.7655,1613.7666,0.0,0.721189,2.3200288,nan,2,196,0,0
699307052,699305804,46.94599824424937,8.711308950531377,1566.5834,1613.587,0.0,0.7197829,2.319675,nan,2,216,0,0
699506914,699505673,46.94596443894231,8.711291982884042,1566.4629,1613.4673,0.0,0.7213095,2.3200104,nan,2,236,0,0
699707203,699705543,46.945931927752326,8.711270344007605,1566.397,1613.4033,0.0,0.71974784,2.3196383,nan,2,0,0,0
699907189,699905412,46.94590103535481,8.711244223450795,1566.3901,1613.3973,0.0,0.71977764,2.31963,nan,2,20,0,0
700106948,700105281,46.9458720224818,8.71121415187187,1566.4255,1613.4336,0.0,0.7198249,2.3196285,nan,2,40,0,0
700306804,700305151,46.94584505709846,8.711180459122659,1566.486,1613.4949,0.0,0.7198912,2.3196352,nan,2,60,0,0
700506657,700505020,46.945820404873636,8.711143399572133,1566.579,1613.5886,0.0,0.71994376,2.319645,nan,2,80,0,0
700706157,700704890,46.94579837264448,8.711103276832803,1566.71,1613.72,0.0,0.7217319,2.3200262,nan,2,100,0,0
700907083,700904758,46.94577910971325,8.711060385876157,1566.8674,1613.8782,0.0,0.7215092,2.3200092,nan,2,119,0,0
701106441,701104628,46.94576276922733,8.711015208206348,1567.0366,1614.0476,0.0,0.721318,2.3199897,nan,2,139,0,0
701306168,701304499,46.9457495647129,8.71096815044866,1567.2225,1614.2339,0.0,0.7211495,2.3199737,nan,2,159,0,0
701505996,701504366,46.94573958509712,8.710919704256447,1567.4188,1614.4303,0.0,0.7229177,2.3203807,nan,2,178,0,0
701705842,701704235,46.94573280884234,8.710870427416731,1567.6237,1614.6355,0.0,0.72085774,2.3199482,nan,2,198,0,0
701905856,701904109,46.94572926627889,8.710820610575993,1567.8359,1614.8481,0.0,0.7207394,2.3199396,nan,2,218,0,0
702106086,702103982,46.94572905525377,8.710770616740454,1568.0586,1615.0714,0.0,0.720642,2.3199346,nan,2,238,0,0
702305472,702303843,46.94573227759649,8.710720949620583,1568.2971,1615.3102,0.0,0.72054386,2.3199284,nan,2,2,0,0
702504956,702503712,46.945738830397055,8.710672125597547,1568.55,1615.5631,0.0,0.7221939,2.3203423,nan,2,22,0,0
702705617,702703581,46.94574857493168,8.71062473100518,1568.817,1615.8301,0.0,0.72035617,2.3199148,nan,2,42,0,0
702905078,702903450,46.945761324991615,8.710579026147037,1569.0802,1616.0936,0.0,0.72028756,2.319912,nan,2,62,0,0
703105136,703103319,46.94577711009021,8.71053543996467,1569.3448,1616.3583,0.0,0.7202244,2.319909,nan,2,82,0,0
703305260,703303188,46.94579572330073,8.710494352565355,1569.5992,1616.6129,0.0,0.7201688,2.3199072,nan,2,102,0,0
703504216,703503057,46.94581696606603,8.710456061242986,1569.832,1616.8457,0.0,0.72177136,2.3203244,nan,2,122,0,0
703704847,703702926,46.94584044469374,8.710420827321007,1570.0483,1617.0621,0.0,0.7200672,2.3199022,nan,2,142,0,0
703904893,703902795,46.94586580226033,8.710388519757068,1570.2407,1617.2548,0.0,0.7200305,2.3199015,nan,2,162,0,0
704104358,704102664,46.94589260170152,8.710358971935149,1570.4027,1617.4171,0.0,0.7199987,2.3199003,nan,2,182,0,0
704304198,704302533,46.94592053370657,8.710331863263033,1570.5333,1617.5482,0.0,0.7214684,2.3202887,nan,2,202,0,0
704503543,704502402,46.94594933671964,8.710306916564424,1570.6396,1617.6549,0.0,0.72310024,2.3207073,nan,2,222,0,0
704703869,704702271,46.94597876620262,8.710283958784503,1570.7411,1617.7568,0.0,0.7209962,2.3201826,nan,2,242,0,0
704903886,704902140,46.94600876835495,8.710262536655097,1570.8208,1617.8373,0.0,0.72081715,2.320138,nan,2,6,0,0
705103454,705102008,46.94603926783495,8.710242374398339,1570.8763,1617.8932,0.0,0.722387,2.320537,nan,2,26,0,0
705303621,705301877,46.94607014648989,8.710223369908938,1570.9247,1617.9427,0.0,0.7205154,2.3200548,nan,2,46,0,0
705502975,705501746,46.94610143766378,8.710205408813245,1570.971,1617.9894,0.0,0.7220685,2.320443,nan,2,66,0,0
705703267,705701615,46.94613301894967,8.710188387799898,1571.0021,1618.0216,0.0,0.72029155,2.3199818,nan,2,86,0,0
705903236,705901484,46.94616494276599,8.71017220395149,1571.0219,1618.0422,0.0,0.7202085,2.3199499,nan,2,106,0,0
706103141,706101353,46.946197170828675,8.710156929634104,1571.0432,1618.0643,0.0,0.7201388,2.3199205,nan,2,126,0,0
706302911,706301221,46.946229676792434,8.71014264063067,1571.0731,1618.0951,0.0,0.72008216,2.3198934,nan,2,146,0,0
706502339,706501090,46.94626243307685,8.710129409307262,1571.1107,1618.133,0.0,0.7216457,2.3202646,nan,2,166,0,0
706702610,706700958,46.94629530739698,8.710117241903113,1571.1268,1618.1506,0.0,0.7199849,2.3198428,nan,2,186,0,0
706902539,706900827,46.94632841254966,8.71010600594974,1571.0839,1618.1093,0.0,0.7199572,2.3198237,nan,2,206,0,0
707101848,707100696,46.94636176822968,8.710095820244298,1571.0105,1618.0366,0.0,0.7215216,2.3201919,nan,2,226,0,0
707302270,707300564,46.946395334439906,8.71008686047276,1570.922,1617.9508,0.0,0.7199046,2.3197901,nan,2,246,0,0
707501718,707500433,46.94642921883868,8.710079332264993,1570.8452,1617.8749,0.0,0.7214753,2.320158,nan,2,10,0,0
707701890,707700302,46.946463314667,8.710073335731495,1570.7856,1617.8177,0.0,0.71986306,2.3197634,nan,2,30,0,0
707901749,707900170,46.94649769575459,8.71006896675329,1570.7386,1617.7721,0.0,0.71986055,2.319755,nan,2,50,0,0
708101314,708100039,46.94653230405389,8.710066165636253,1570.6606,1617.695,0.0,0.72144455,2.3201241,nan,2,70,0,0
708301430,708299907,46.94656702560083,8.710065006963584,1570.5289,1617.5664,0.0,0.7198513,2.319741,nan,2,90,0,0
708500926,708499779,46.94660191591039,8.710065814161252,1570.3557,1617.3945,0.0,0.7214239,2.320111,nan,2,110,0,0
708700886,708699644,46.946636819307905,8.710068936998546,1570.1849,1617.2263,0.0,0.72139883,2.3201034,nan,2,130,0,0
708901716,708899513,46.94667176063542,8.710074573876152,1570.0228,1617.0676,0.0,0.71981716,2.3197262,nan,2,150,0,0
709100875,709099381,46.94670674325633,8.71008280399703,1569.8582,1616.9042,0.0,0.72139674,2.3200994,nan,2,170,0,0
709300953,709299249,46.946741591386996,8.710093758634603,1569.7007,1616.7501,0.0,0.71981555,2.319724,nan,2,190,0,0
709500827,709499118,46.94677617617547,8.710107605041209,1569.5609,1616.6115,0.0,0.72140604,2.3200996,nan,2,210,0,0
709700859,709698986,46.946810181248196,8.71012439268572,1569.4503,1616.5039,0.0,0.71981317,2.3197234,nan,2,230,0,0
709900567,709898854,46.946843532503216,8.710144174844583,1569.3672,1616.4225,0.0,0.71982676,2.3197265,nan,2,250,0,0
710100865,710098723,46.94687610903895,8.710166750114942,1569.2941,1616.351,0.0,0.719843,2.31973,nan,2,14,0,0
710300076,710298591,46.946907759903404,8.710192015790971,1569.2402,1616.2979,0.0,0.72146875,2.3201122,nan,2,34,0,0
710510243,710508452,46.94693982856071,8.710221281405635,1569.2139,1616.2738,0.0,0.7200099,2.3197732,nan,2,55,0,0
710700513,710698327,46.946967729521866,8.710250043706068,1569.2211,1616.2822,0.0,0.719865,2.3197381,nan,2,74,0,0
710899927,710898195,46.94699604274011,8.710282382418521,1569.229,1616.2914,0.0,0.71987593,2.3197417,nan,2,94,0,0
711099279,711098064,46.947023250740166,8.710316716656969,1569.2318,1616.2947,0.0,0.72151023,2.3201287,nan,2,114,0,0
711300112,711297932,46.94704923797413,8.710352937076756,1569.2485,1616.3127,0.0,0.7198954,2.3197563,nan,2,134,0,0
711498954,711497800,46.947073984234294,8.71039107282573,1569.2865,1616.3511,0.0,0.721528,2.3201451,nan,2,154,0,0
711698801,711697669,46.94709742772762,8.710430843695594,1569.3363,1616.4012,0.0,0.7215149,2.3201456,nan,2,174,0,0
711908786,711907530,46.947120607870986,8.710474263986717,1569.3926,1616.4579,0.0,0.7200418,2.319794,nan,2,195,0,0
712109161,712107398,46.94714128739587,8.710517203793534,1569.4525,1616.518,0.0,0.7200305,2.319794,nan,2,215,0,0
712308942,712307266,46.947160556490076,8.710561493887603,1569.5215,1616.587,0.0,0.7200181,2.3197935,nan,2,235,0,0
712508851,712507134,46.947178393846904,8.710607087029768,1569.5974,1616.6632,0.0,0.72000635,2.3197932,nan,2,255,0,0
712698252,712697008,46.94719398546912,8.710651526473592,1569.6764,1616.7423,0.0,0.72145003,2.3201468,nan,2,18,0,0
712898260,712896876,46.947208961126336,8.710699416948001,1569.76,1616.826,0.0,0.7214458,2.3201482,nan,2,38,0,0
713098006,713096744,46.947222368703315,8.710748318999293,1569.8525,1616.9186,0.0,0.72142977,2.320147,nan,2,58,0,0
713308822,713306605,46.94723478322844,8.710800582240514,1569.9321,1616.9984,0.0,0.7199682,2.319798,nan,2,79,0,0
713508140,713506473,46.94724500276272,8.710851117875013,1569.987,1617.0538,0.0,0.7199559,2.3197968,nan,2,99,0,0
713707733,713706341,46.947253488474225,8.710902349892432,1570.0475,1617.1145,0.0,0.719952,2.3197975,nan,2,119,0,0
713908249,713906209,46.94726000971986,8.710954261711771,1570.1449,1617.212,0.0,0.71993953,2.319796,nan,2,139,0,0
714107780,714106076,46.94726451292672,8.711006670910152,1570.2955,1617.3624,0.0,0.719933,2.3197954,nan,2,159,0,0
714307676,714305946,46.947267211237836,8.711059437068162,1570.4635,1617.53,0.0,0.71993136,2.3197947,nan,2,179,0,0
714496994,714495818,46.94726830268325,8.711109715040918,1570.5939,1617.6604,0.0,0.72137403,2.320142,nan,2,198,0,0
714707297,714705679,46.947267690844434,8.711165304320774,1570.7218,1617.7882,0.0,0.71991736,2.319792,nan,2,219,0,0
714907313,714905547,46.947265210706135,8.711218276864887,1570.8403,1617.9066,0.0,0.7199136,2.3197918,nan,2,239,0,0
715107494,715105415,46.94726084415161,8.711270983813463,1570.9615,1618.0278,0.0,0.7199097,2.3197918,nan,2,3,0,0
715306950,715305282,46.94725454942778,8.71132320133441,1571.0865,1618.1527,0.0,0.71990806,2.3197918,nan,2,23,0,0
715506907,715505150,46.94724636058178,8.711374685191107,1571.2153,1618.2814,0.0,0.719907,2.3197918,nan,2,43,0,0
715707059,715705017,46.947236452352335,8.711425255669251,1571.3282,1618.3945,0.0,0.7199067,2.3197923,nan,2,63,0,0
715906454,715904885,46.947224839026944,8.711474678986573,1571.4382,1618.5046,0.0,0.7199055,2.3197925,nan,2,83,0,0
716106443,716104752,46.94721164285635,8.711522792718474,1571.5411,1618.6078,0.0,0.7199049,2.319793,nan,2,103,0,0
716306162,716304620,46.94719700921501,8.711569533338864,1571.6196,1618.6868,0.0,0.7199041,2.3197935,nan,2,123,0,0
716505646,716504487,46.94718095542824,8.711614779433287,1571.6873,1618.7546,0.0,0.72150874,2.320184,nan,2,143,0,0
716706049,716704355,46.94716359470755,8.711658366971395,1571.7487,1618.8165,0.0,0.7198815,2.3197901,nan,2,163,0,0
716906183,716904222,46.94714495209963,8.711700439172406,1571.7977,1618.8662,0.0,0.7198818,2.3197908,nan,2,183,0,0
717105871,717104089,46.94712507831113,8.71174101261755,1571.8381,1618.9076,0.0,0.7198819,2.3197913,nan,2,203,0,0
717305618,717303957,46.9471040174615,8.711780061977478,1571.8738,1618.9441,0.0,0.71988124,2.3197918,nan,2,223,0,0
717505467,717503824,46.9470817990553,8.711817517449521,1571.9105,1618.9817,0.0,0.71988016,2.319792,nan,2,243,0,0
717705587,717703691,46.94705850556606,8.711853292194899,1571.9442,1619.0162,0.0,0.71987146,2.3197901,nan,2,7,0,0
717905183,717903558,46.94703420272672,8.711887431088636,1571.9573,1619.0304,0.0,0.71987236,2.3197901,nan,2,26,0,0
718104681,718103426,46.94700886449943,8.711919811865979,1571.9703,1619.044,0.0,0.72146684,2.3201795,nan,2,46,0,0
718304961,718303293,46.94698256179618,8.711950297486965,1571.9878,1619.0629,0.0,0.7198621,2.319788,nan,2,66,0,0
718504572,718503160,46.9469553235736,8.711978975894942,1571.9948,1619.0704,0.0,0.72145724,2.320177,nan,2,86,0,0
718704765,718703027,46.94692727724665,8.712005785027415,1571.9883,1619.0657,0.0,0.7198549,2.3197858,nan,2,106,0,0
718904558,718902894,46.94689842106724,8.71203077076696,1571.9707,1619.0493,0.0,0.7198557,2.3197858,nan,2,126,0,0
719104398,719102761,46.94686879164092,8.712053813613837,1571.9628,1619.0426,0.0,0.71985525,2.3197856,nan,2,146,0,0
719304368,719302628,46.94683847092662,8.712074872512915,1571.9589,1619.0398,0.0,0.7198559,2.3197854,nan,2,166,0,0
719503640,719502495,46.946807513540925,8.712093882640165,1571.9602,1619.0416,0.0,0.72144806,2.3201725,nan,2,186,0,0
719703960,719702362,46.94677612038284,8.712110783743535,1571.9618,1619.045,0.0,0.7198399,2.31978,nan,2,206,0,0
719903853,719902229,46.94674424946225,8.712125571303966,1571.9514,1619.036,0.0,0.7198425,2.3197799,nan,2,226,0,0
720103859,720102096,46.946711969529744,8.71213818421699,1571.9274,1619.0135,0.0,0.7198448,2.3197794,nan,2,246,0,0
720303495,720301963,46.946679366969036,8.712148505999892,1571.8949,1618.9824,0.0,0.7198453,2.3197792,nan,2,10,0,0
720503072,720501830,46.946646521508725,8.71215650936882,1571.8577,1618.9459,0.0,0.72143346,2.3201652,nan,2,28,0,0
720703909,720701696,46.94661358101028,8.71216230327422,1571.8094,1618.8999,0.0,0.7198298,2.3197744,nan,2,48,0,0
720903525,720901563,46.94658052866381,8.712165859126591,1571.7529,1618.845,0.0,0.7198232,2.3197725,nan,2,67,0,0
721102713,721101430,46.94654738642516,8.712167062454666,1571.7002,1618.7931,0.0,0.72140884,2.3201578,nan,2,86,0,0
721303360,721301297,46.946514279306946,8.712165927583701,1571.6486,1618.7437,0.0,0.71982116,2.3197708,nan,2,106,0,0
721502453,721501165,46.94648123605778,8.712162426778432,1571.5961,1618.6919,0.0,0.721411,2.3201563,nan,2,126,0,0
721702925,721701031,46.946448428621196,8.712156590997216,1571.5437,1618.6415,0.0,0.7198136,2.3197677,nan,2,146,0,0
721903087,721900896,46.94641585576187,8.71214842531977,1571.4945,1618.5936,0.0,0.7198206,2.3197684,nan,2,165,0,0
722102112,722100763,46.94638360111833,8.712137943870392,1571.4463,1618.546,0.0,0.7214154,2.320154,nan,2,185,0,0
722302432,722300629,46.94635185728643,8.71212523268326,1571.4119,1618.5131,0.0,0.71981645,2.3197658,nan,2,204,0,0
